year,month,region,precip
1970,2,Brandenburg/Berlin,60.4
1970,2,Brandenburg,60.3
1970,2,Baden-Wuerttemberg,204.7
1970,2,Bayern,171.3
1970,2,Hessen,121.9
1970,2,Mecklenburg-Vorpommern,44.2
1970,2,Niedersachsen,96.9
1970,2,Niedersachsen/Hamburg/Bremen,96.4
1970,2,Nordrhein-Westfalen,140.6
1970,2,Rheinland-Pfalz,136.7
1970,2,Schleswig-Holstein,58.8
1970,2,Saarland,184
1970,2,Sachsen,92.9
1970,2,Sachsen-Anhalt,82.4
1970,2,Thueringen/Sachsen-Anhalt,92.4
1970,2,Thueringen,104.9
1970,2,Deutschland,122.3
1971,2,Brandenburg/Berlin,24.7
1971,2,Brandenburg,24.8
1971,2,Baden-Wuerttemberg,38.2
1971,2,Bayern,47.5
1971,2,Hessen,28.6
1971,2,Mecklenburg-Vorpommern,23.9
1971,2,Niedersachsen,28.3
1971,2,Niedersachsen/Hamburg/Bremen,28.2
1971,2,Nordrhein-Westfalen,41.2
1971,2,Rheinland-Pfalz,31.4
1971,2,Schleswig-Holstein,28
1971,2,Saarland,29.8
1971,2,Sachsen,51.7
1971,2,Sachsen-Anhalt,24.5
1971,2,Thueringen/Sachsen-Anhalt,29.8
1971,2,Thueringen,36.5
1971,2,Deutschland,35.4
1972,2,Brandenburg/Berlin,2.9
1972,2,Brandenburg,2.9
1972,2,Baden-Wuerttemberg,12.3
1972,2,Bayern,12.2
1972,2,Hessen,9.8
1972,2,Mecklenburg-Vorpommern,4.2
1972,2,Niedersachsen,12.1
1972,2,Niedersachsen/Hamburg/Bremen,12.1
1972,2,Nordrhein-Westfalen,17.4
1972,2,Rheinland-Pfalz,20.2
1972,2,Schleswig-Holstein,14.6
1972,2,Saarland,35.3
1972,2,Sachsen,6.2
1972,2,Sachsen-Anhalt,6.2
1972,2,Thueringen/Sachsen-Anhalt,5.9
1972,2,Thueringen,5.5
1972,2,Deutschland,11.2
1973,2,Brandenburg/Berlin,28.4
1973,2,Brandenburg,28.4
1973,2,Baden-Wuerttemberg,69.6
1973,2,Bayern,57.9
1973,2,Hessen,52
1973,2,Mecklenburg-Vorpommern,33.2
1973,2,Niedersachsen,49.5
1973,2,Niedersachsen/Hamburg/Bremen,49.4
1973,2,Nordrhein-Westfalen,78.8
1973,2,Rheinland-Pfalz,56.6
1973,2,Schleswig-Holstein,56.3
1973,2,Saarland,61.3
1973,2,Sachsen,47.5
1973,2,Sachsen-Anhalt,25.9
1973,2,Thueringen/Sachsen-Anhalt,36.7
1973,2,Thueringen,50.3
1973,2,Deutschland,52.7
1974,2,Brandenburg/Berlin,42.1
1974,2,Brandenburg,41.6
1974,2,Baden-Wuerttemberg,68.9
1974,2,Bayern,64.5
1974,2,Hessen,50.8
1974,2,Mecklenburg-Vorpommern,29.5
1974,2,Niedersachsen,33.2
1974,2,Niedersachsen/Hamburg/Bremen,33.1
1974,2,Nordrhein-Westfalen,52.2
1974,2,Rheinland-Pfalz,51.1
1974,2,Schleswig-Holstein,36.8
1974,2,Saarland,66.4
1974,2,Sachsen,52.9
1974,2,Sachsen-Anhalt,37
1974,2,Thueringen/Sachsen-Anhalt,43
1974,2,Thueringen,50.5
1974,2,Deutschland,49.8
1975,2,Brandenburg/Berlin,9.7
1975,2,Brandenburg,9.7
1975,2,Baden-Wuerttemberg,24.1
1975,2,Bayern,20.2
1975,2,Hessen,20.1
1975,2,Mecklenburg-Vorpommern,11.6
1975,2,Niedersachsen,13.8
1975,2,Niedersachsen/Hamburg/Bremen,13.8
1975,2,Nordrhein-Westfalen,18.9
1975,2,Rheinland-Pfalz,19.6
1975,2,Schleswig-Holstein,13.1
1975,2,Saarland,22.5
1975,2,Sachsen,21.2
1975,2,Sachsen-Anhalt,10.5
1975,2,Thueringen/Sachsen-Anhalt,16.1
1975,2,Thueringen,23.2
1975,2,Deutschland,17.5
1976,2,Brandenburg/Berlin,13.6
1976,2,Brandenburg,13.6
1976,2,Baden-Wuerttemberg,29.2
1976,2,Bayern,17.8
1976,2,Hessen,23.2
1976,2,Mecklenburg-Vorpommern,12.6
1976,2,Niedersachsen,26.8
1976,2,Niedersachsen/Hamburg/Bremen,26.7
1976,2,Nordrhein-Westfalen,28.1
1976,2,Rheinland-Pfalz,28.7
1976,2,Schleswig-Holstein,22.2
1976,2,Saarland,36.7
1976,2,Sachsen,11.9
1976,2,Sachsen-Anhalt,17.1
1976,2,Thueringen/Sachsen-Anhalt,16.7
1976,2,Thueringen,16.2
1976,2,Deutschland,21.3
1977,2,Brandenburg/Berlin,39.8
1977,2,Brandenburg,39.7
1977,2,Baden-Wuerttemberg,131.1
1977,2,Bayern,105.6
1977,2,Hessen,104.2
1977,2,Mecklenburg-Vorpommern,43.5
1977,2,Niedersachsen,63.3
1977,2,Niedersachsen/Hamburg/Bremen,63.5
1977,2,Nordrhein-Westfalen,86
1977,2,Rheinland-Pfalz,120
1977,2,Schleswig-Holstein,78.4
1977,2,Saarland,180.5
1977,2,Sachsen,38.9
1977,2,Sachsen-Anhalt,38
1977,2,Thueringen/Sachsen-Anhalt,48.2
1977,2,Thueringen,61
1977,2,Deutschland,81.8
1978,2,Brandenburg/Berlin,16.5
1978,2,Brandenburg,16.4
1978,2,Baden-Wuerttemberg,81.1
1978,2,Bayern,54.8
1978,2,Hessen,33.1
1978,2,Mecklenburg-Vorpommern,25.4
1978,2,Niedersachsen,22.8
1978,2,Niedersachsen/Hamburg/Bremen,22.7
1978,2,Nordrhein-Westfalen,37.8
1978,2,Rheinland-Pfalz,48.9
1978,2,Schleswig-Holstein,25.7
1978,2,Saarland,74.9
1978,2,Sachsen,15.1
1978,2,Sachsen-Anhalt,17.4
1978,2,Thueringen/Sachsen-Anhalt,18.6
1978,2,Thueringen,20
1978,2,Deutschland,37.9
1979,2,Brandenburg/Berlin,34.1
1979,2,Brandenburg,33.9
1979,2,Baden-Wuerttemberg,87.2
1979,2,Bayern,54.6
1979,2,Hessen,48.6
1979,2,Mecklenburg-Vorpommern,26.1
1979,2,Niedersachsen,45.3
1979,2,Niedersachsen/Hamburg/Bremen,45.1
1979,2,Nordrhein-Westfalen,50.7
1979,2,Rheinland-Pfalz,59.8
1979,2,Schleswig-Holstein,34.3
1979,2,Saarland,101.7
1979,2,Sachsen,29.7
1979,2,Sachsen-Anhalt,36.4
1979,2,Thueringen/Sachsen-Anhalt,37.2
1979,2,Thueringen,38.3
1979,2,Deutschland,49
1980,2,Brandenburg/Berlin,38
1980,2,Brandenburg,38
1980,2,Baden-Wuerttemberg,67.1
1980,2,Bayern,63.9
1980,2,Hessen,60.8
1980,2,Mecklenburg-Vorpommern,33.5
1980,2,Niedersachsen,50.4
1980,2,Niedersachsen/Hamburg/Bremen,50.3
1980,2,Nordrhein-Westfalen,68.8
1980,2,Rheinland-Pfalz,56.6
1980,2,Schleswig-Holstein,37.7
1980,2,Saarland,67.8
1980,2,Sachsen,51.6
1980,2,Sachsen-Anhalt,34.6
1980,2,Thueringen/Sachsen-Anhalt,40.9
1980,2,Thueringen,48.8
1980,2,Deutschland,54
1981,2,Brandenburg/Berlin,22.1
1981,2,Brandenburg,22
1981,2,Baden-Wuerttemberg,48.8
1981,2,Bayern,42.8
1981,2,Hessen,30.8
1981,2,Mecklenburg-Vorpommern,29.9
1981,2,Niedersachsen,42.5
1981,2,Niedersachsen/Hamburg/Bremen,42.6
1981,2,Nordrhein-Westfalen,46.6
1981,2,Rheinland-Pfalz,33.5
1981,2,Schleswig-Holstein,52.2
1981,2,Saarland,47.6
1981,2,Sachsen,28.8
1981,2,Sachsen-Anhalt,24.7
1981,2,Thueringen/Sachsen-Anhalt,26
1981,2,Thueringen,27.6
1981,2,Deutschland,37.9
1982,2,Brandenburg/Berlin,11.2
1982,2,Brandenburg,11.2
1982,2,Baden-Wuerttemberg,15.9
1982,2,Bayern,13.5
1982,2,Hessen,15.1
1982,2,Mecklenburg-Vorpommern,10.4
1982,2,Niedersachsen,15
1982,2,Niedersachsen/Hamburg/Bremen,15
1982,2,Nordrhein-Westfalen,19.4
1982,2,Rheinland-Pfalz,19.1
1982,2,Schleswig-Holstein,19.6
1982,2,Saarland,17.2
1982,2,Sachsen,9.7
1982,2,Sachsen-Anhalt,6.4
1982,2,Thueringen/Sachsen-Anhalt,6.5
1982,2,Thueringen,6.6
1982,2,Deutschland,13.9
1983,2,Brandenburg/Berlin,26.1
1983,2,Brandenburg,26.2
1983,2,Baden-Wuerttemberg,65.2
1983,2,Bayern,53.5
1983,2,Hessen,52.1
1983,2,Mecklenburg-Vorpommern,36.6
1983,2,Niedersachsen,42.9
1983,2,Niedersachsen/Hamburg/Bremen,42.9
1983,2,Nordrhein-Westfalen,57.4
1983,2,Rheinland-Pfalz,56.5
1983,2,Schleswig-Holstein,34.1
1983,2,Saarland,70.7
1983,2,Sachsen,40.5
1983,2,Sachsen-Anhalt,26.3
1983,2,Thueringen/Sachsen-Anhalt,30.7
1983,2,Thueringen,36.2
1983,2,Deutschland,46.6
1984,2,Brandenburg/Berlin,34.8
1984,2,Brandenburg,34.8
1984,2,Baden-Wuerttemberg,94.5
1984,2,Bayern,75.7
1984,2,Hessen,87.8
1984,2,Mecklenburg-Vorpommern,30.3
1984,2,Niedersachsen,53.3
1984,2,Niedersachsen/Hamburg/Bremen,53.2
1984,2,Nordrhein-Westfalen,86.4
1984,2,Rheinland-Pfalz,98.1
1984,2,Schleswig-Holstein,38.3
1984,2,Saarland,108.4
1984,2,Sachsen,50.4
1984,2,Sachsen-Anhalt,42.6
1984,2,Thueringen/Sachsen-Anhalt,56.6
1984,2,Thueringen,74.1
1984,2,Deutschland,66.5
1985,2,Brandenburg/Berlin,20.6
1985,2,Brandenburg,20.6
1985,2,Baden-Wuerttemberg,43
1985,2,Bayern,49.1
1985,2,Hessen,19.7
1985,2,Mecklenburg-Vorpommern,16.5
1985,2,Niedersachsen,11.1
1985,2,Niedersachsen/Hamburg/Bremen,11.1
1985,2,Nordrhein-Westfalen,15
1985,2,Rheinland-Pfalz,30
1985,2,Schleswig-Holstein,12.4
1985,2,Saarland,39.4
1985,2,Sachsen,39
1985,2,Sachsen-Anhalt,15.3
1985,2,Thueringen/Sachsen-Anhalt,17.3
1985,2,Thueringen,19.8
1985,2,Deutschland,27.4
1986,2,Brandenburg/Berlin,20
1986,2,Brandenburg,20
1986,2,Baden-Wuerttemberg,31.2
1986,2,Bayern,18.6
1986,2,Hessen,12.5
1986,2,Mecklenburg-Vorpommern,14.8
1986,2,Niedersachsen,12.1
1986,2,Niedersachsen/Hamburg/Bremen,12
1986,2,Nordrhein-Westfalen,8.3
1986,2,Rheinland-Pfalz,10.5
1986,2,Schleswig-Holstein,7.8
1986,2,Saarland,11.6
1986,2,Sachsen,24.5
1986,2,Sachsen-Anhalt,22.7
1986,2,Thueringen/Sachsen-Anhalt,22.7
1986,2,Thueringen,22.6
1986,2,Deutschland,17.3
1987,2,Brandenburg/Berlin,44.5
1987,2,Brandenburg,44.5
1987,2,Baden-Wuerttemberg,75.2
1987,2,Bayern,76.8
1987,2,Hessen,60.1
1987,2,Mecklenburg-Vorpommern,33
1987,2,Niedersachsen,45.1
1987,2,Niedersachsen/Hamburg/Bremen,44.8
1987,2,Nordrhein-Westfalen,62.4
1987,2,Rheinland-Pfalz,73.4
1987,2,Schleswig-Holstein,34.7
1987,2,Saarland,80.4
1987,2,Sachsen,56.8
1987,2,Sachsen-Anhalt,52.7
1987,2,Thueringen/Sachsen-Anhalt,54
1987,2,Thueringen,55.6
1987,2,Deutschland,59
1988,2,Brandenburg/Berlin,77.8
1988,2,Brandenburg,77.4
1988,2,Baden-Wuerttemberg,107.1
1988,2,Bayern,88
1988,2,Hessen,94.2
1988,2,Mecklenburg-Vorpommern,72.6
1988,2,Niedersachsen,79.9
1988,2,Niedersachsen/Hamburg/Bremen,79.8
1988,2,Nordrhein-Westfalen,93.9
1988,2,Rheinland-Pfalz,107.4
1988,2,Schleswig-Holstein,89.3
1988,2,Saarland,114.7
1988,2,Sachsen,83.6
1988,2,Sachsen-Anhalt,66.1
1988,2,Thueringen/Sachsen-Anhalt,78.2
1988,2,Thueringen,93.5
1988,2,Deutschland,88
1989,2,Brandenburg/Berlin,31.7
1989,2,Brandenburg,31.6
1989,2,Baden-Wuerttemberg,63.5
1989,2,Bayern,53.8
1989,2,Hessen,50.6
1989,2,Mecklenburg-Vorpommern,30.4
1989,2,Niedersachsen,52.7
1989,2,Niedersachsen/Hamburg/Bremen,52.5
1989,2,Nordrhein-Westfalen,68.6
1989,2,Rheinland-Pfalz,59
1989,2,Schleswig-Holstein,49.3
1989,2,Saarland,75.4
1989,2,Sachsen,38.3
1989,2,Sachsen-Anhalt,30.6
1989,2,Thueringen/Sachsen-Anhalt,34.2
1989,2,Thueringen,38.8
1989,2,Deutschland,49.9
1990,2,Brandenburg/Berlin,52.3
1990,2,Brandenburg,51.9
1990,2,Baden-Wuerttemberg,146.2
1990,2,Bayern,124.5
1990,2,Hessen,121.2
1990,2,Mecklenburg-Vorpommern,48.4
1990,2,Niedersachsen,91.5
1990,2,Niedersachsen/Hamburg/Bremen,91.1
1990,2,Nordrhein-Westfalen,125.4
1990,2,Rheinland-Pfalz,124.2
1990,2,Schleswig-Holstein,84.2
1990,2,Saarland,151.7
1990,2,Sachsen,53.8
1990,2,Sachsen-Anhalt,57.1
1990,2,Thueringen/Sachsen-Anhalt,68.8
1990,2,Thueringen,83.6
1990,2,Deutschland,100.1
1991,2,Brandenburg/Berlin,21.7
1991,2,Brandenburg,21.6
1991,2,Baden-Wuerttemberg,27.3
1991,2,Bayern,25.8
1991,2,Hessen,27.9
1991,2,Mecklenburg-Vorpommern,33.8
1991,2,Niedersachsen,22.7
1991,2,Niedersachsen/Hamburg/Bremen,22.8
1991,2,Nordrhein-Westfalen,26.3
1991,2,Rheinland-Pfalz,24.5
1991,2,Schleswig-Holstein,34.3
1991,2,Saarland,31.1
1991,2,Sachsen,21.4
1991,2,Sachsen-Anhalt,20.6
1991,2,Thueringen/Sachsen-Anhalt,22.8
1991,2,Thueringen,25.6
1991,2,Deutschland,25.7
1992,2,Brandenburg/Berlin,35.8
1992,2,Brandenburg,35.7
1992,2,Baden-Wuerttemberg,63.5
1992,2,Bayern,53.4
1992,2,Hessen,31.5
1992,2,Mecklenburg-Vorpommern,30.3
1992,2,Niedersachsen,40.1
1992,2,Niedersachsen/Hamburg/Bremen,40.2
1992,2,Nordrhein-Westfalen,43.1
1992,2,Rheinland-Pfalz,42.2
1992,2,Schleswig-Holstein,42.1
1992,2,Saarland,52.5
1992,2,Sachsen,47.9
1992,2,Sachsen-Anhalt,28.6
1992,2,Thueringen/Sachsen-Anhalt,29
1992,2,Thueringen,29.4
1992,2,Deutschland,43.5
1993,2,Brandenburg/Berlin,35.1
1993,2,Brandenburg,35
1993,2,Baden-Wuerttemberg,28.9
1993,2,Bayern,32.2
1993,2,Hessen,24.5
1993,2,Mecklenburg-Vorpommern,30.9
1993,2,Niedersachsen,32.8
1993,2,Niedersachsen/Hamburg/Bremen,32.8
1993,2,Nordrhein-Westfalen,37
1993,2,Rheinland-Pfalz,26.3
1993,2,Schleswig-Holstein,36
1993,2,Saarland,22.6
1993,2,Sachsen,46.7
1993,2,Sachsen-Anhalt,24.1
1993,2,Thueringen/Sachsen-Anhalt,25.9
1993,2,Thueringen,28.2
1993,2,Deutschland,32
1994,2,Brandenburg/Berlin,12.1
1994,2,Brandenburg,12.2
1994,2,Baden-Wuerttemberg,52.7
1994,2,Bayern,39.8
1994,2,Hessen,33.9
1994,2,Mecklenburg-Vorpommern,13.8
1994,2,Niedersachsen,24.8
1994,2,Niedersachsen/Hamburg/Bremen,24.8
1994,2,Nordrhein-Westfalen,26.5
1994,2,Rheinland-Pfalz,43.6
1994,2,Schleswig-Holstein,35.2
1994,2,Saarland,56.7
1994,2,Sachsen,31.5
1994,2,Sachsen-Anhalt,21.1
1994,2,Thueringen/Sachsen-Anhalt,28.2
1994,2,Thueringen,37.2
1994,2,Deutschland,31.9
1995,2,Brandenburg/Berlin,60
1995,2,Brandenburg,59.8
1995,2,Baden-Wuerttemberg,80.4
1995,2,Bayern,67.3
1995,2,Hessen,81
1995,2,Mecklenburg-Vorpommern,58.4
1995,2,Niedersachsen,89.6
1995,2,Niedersachsen/Hamburg/Bremen,89.8
1995,2,Nordrhein-Westfalen,104.8
1995,2,Rheinland-Pfalz,84.8
1995,2,Schleswig-Holstein,83.1
1995,2,Saarland,99.3
1995,2,Sachsen,48.6
1995,2,Sachsen-Anhalt,52.1
1995,2,Thueringen/Sachsen-Anhalt,55.7
1995,2,Thueringen,60.2
1995,2,Deutschland,74.6
1996,2,Brandenburg/Berlin,31.8
1996,2,Brandenburg,31.7
1996,2,Baden-Wuerttemberg,54.5
1996,2,Bayern,44.3
1996,2,Hessen,57.1
1996,2,Mecklenburg-Vorpommern,37.1
1996,2,Niedersachsen,55.9
1996,2,Niedersachsen/Hamburg/Bremen,55.7
1996,2,Nordrhein-Westfalen,67.4
1996,2,Rheinland-Pfalz,63.2
1996,2,Schleswig-Holstein,45.3
1996,2,Saarland,81.3
1996,2,Sachsen,34.1
1996,2,Sachsen-Anhalt,32.7
1996,2,Thueringen/Sachsen-Anhalt,38.8
1996,2,Thueringen,46.5
1996,2,Deutschland,48.6
1997,2,Brandenburg/Berlin,51.6
1997,2,Brandenburg,51.2
1997,2,Baden-Wuerttemberg,108.2
1997,2,Bayern,83.5
1997,2,Hessen,95.7
1997,2,Mecklenburg-Vorpommern,55.9
1997,2,Niedersachsen,88.8
1997,2,Niedersachsen/Hamburg/Bremen,88.6
1997,2,Nordrhein-Westfalen,118.8
1997,2,Rheinland-Pfalz,104.5
1997,2,Schleswig-Holstein,85.9
1997,2,Saarland,148.7
1997,2,Sachsen,56.9
1997,2,Sachsen-Anhalt,55.9
1997,2,Thueringen/Sachsen-Anhalt,69.5
1997,2,Thueringen,86.6
1997,2,Deutschland,85.2
1998,2,Brandenburg/Berlin,16.9
1998,2,Brandenburg,17
1998,2,Baden-Wuerttemberg,26.2
1998,2,Bayern,20.2
1998,2,Hessen,15
1998,2,Mecklenburg-Vorpommern,27.7
1998,2,Niedersachsen,21.1
1998,2,Niedersachsen/Hamburg/Bremen,21.2
1998,2,Nordrhein-Westfalen,15.9
1998,2,Rheinland-Pfalz,11
1998,2,Schleswig-Holstein,31.7
1998,2,Saarland,8.7
1998,2,Sachsen,28.6
1998,2,Sachsen-Anhalt,12.9
1998,2,Thueringen/Sachsen-Anhalt,17.7
1998,2,Thueringen,23.8
1998,2,Deutschland,20.5
1999,2,Brandenburg/Berlin,52.6
1999,2,Brandenburg,52.5
1999,2,Baden-Wuerttemberg,127.1
1999,2,Bayern,114
1999,2,Hessen,66.8
1999,2,Mecklenburg-Vorpommern,46.9
1999,2,Niedersachsen,76.4
1999,2,Niedersachsen/Hamburg/Bremen,76.2
1999,2,Nordrhein-Westfalen,88.3
1999,2,Rheinland-Pfalz,77
1999,2,Schleswig-Holstein,63.7
1999,2,Saarland,89.9
1999,2,Sachsen,83.3
1999,2,Sachsen-Anhalt,54
1999,2,Thueringen/Sachsen-Anhalt,59.7
1999,2,Thueringen,66.8
1999,2,Deutschland,84
2000,2,Brandenburg/Berlin,63.2
2000,2,Brandenburg,63.2
2000,2,Baden-Wuerttemberg,123.4
2000,2,Bayern,106.4
2000,2,Hessen,98.4
2000,2,Mecklenburg-Vorpommern,71.9
2000,2,Niedersachsen,86
2000,2,Niedersachsen/Hamburg/Bremen,86.1
2000,2,Nordrhein-Westfalen,122.4
2000,2,Rheinland-Pfalz,85.5
2000,2,Schleswig-Holstein,88.6
2000,2,Saarland,100.3
2000,2,Sachsen,90.9
2000,2,Sachsen-Anhalt,66.9
2000,2,Thueringen/Sachsen-Anhalt,80.9
2000,2,Thueringen,98.6
2000,2,Deutschland,95.2
2001,2,Brandenburg/Berlin,38.4
2001,2,Brandenburg,38.3
2001,2,Baden-Wuerttemberg,69.6
2001,2,Bayern,64.6
2001,2,Hessen,62.7
2001,2,Mecklenburg-Vorpommern,44.4
2001,2,Niedersachsen,59.1
2001,2,Niedersachsen/Hamburg/Bremen,59
2001,2,Nordrhein-Westfalen,79
2001,2,Rheinland-Pfalz,67
2001,2,Schleswig-Holstein,56.5
2001,2,Saarland,73.7
2001,2,Sachsen,43.1
2001,2,Sachsen-Anhalt,35.2
2001,2,Thueringen/Sachsen-Anhalt,38.9
2001,2,Thueringen,43.5
2001,2,Deutschland,58.6
2002,2,Brandenburg/Berlin,80.1
2002,2,Brandenburg,79.9
2002,2,Baden-Wuerttemberg,120.7
2002,2,Bayern,112.1
2002,2,Hessen,141.1
2002,2,Mecklenburg-Vorpommern,91.3
2002,2,Niedersachsen,116.7
2002,2,Niedersachsen/Hamburg/Bremen,116.9
2002,2,Nordrhein-Westfalen,157.5
2002,2,Rheinland-Pfalz,149.8
2002,2,Schleswig-Holstein,136.7
2002,2,Saarland,183.1
2002,2,Sachsen,75.3
2002,2,Sachsen-Anhalt,63.3
2002,2,Thueringen/Sachsen-Anhalt,81.6
2002,2,Thueringen,104.6
2002,2,Deutschland,114.9
2003,2,Brandenburg/Berlin,7.5
2003,2,Brandenburg,7.5
2003,2,Baden-Wuerttemberg,30.6
2003,2,Bayern,33
2003,2,Hessen,22.6
2003,2,Mecklenburg-Vorpommern,7.5
2003,2,Niedersachsen,18.3
2003,2,Niedersachsen/Hamburg/Bremen,18.2
2003,2,Nordrhein-Westfalen,26.5
2003,2,Rheinland-Pfalz,19.8
2003,2,Schleswig-Holstein,10.7
2003,2,Saarland,21.6
2003,2,Sachsen,12.2
2003,2,Sachsen-Anhalt,9.6
2003,2,Thueringen/Sachsen-Anhalt,14.1
2003,2,Thueringen,19.8
2003,2,Deutschland,21
2004,2,Brandenburg/Berlin,44.1
2004,2,Brandenburg,43.9
2004,2,Baden-Wuerttemberg,36.6
2004,2,Bayern,47.8
2004,2,Hessen,42.8
2004,2,Mecklenburg-Vorpommern,54.2
2004,2,Niedersachsen,68
2004,2,Niedersachsen/Hamburg/Bremen,68.1
2004,2,Nordrhein-Westfalen,70.9
2004,2,Rheinland-Pfalz,35.4
2004,2,Schleswig-Holstein,81
2004,2,Saarland,32.4
2004,2,Sachsen,46.3
2004,2,Sachsen-Anhalt,36.5
2004,2,Thueringen/Sachsen-Anhalt,40.7
2004,2,Thueringen,46
2004,2,Deutschland,51.3
2005,2,Brandenburg/Berlin,46
2005,2,Brandenburg,46
2005,2,Baden-Wuerttemberg,81.6
2005,2,Bayern,85.2
2005,2,Hessen,63
2005,2,Mecklenburg-Vorpommern,52.7
2005,2,Niedersachsen,54
2005,2,Niedersachsen/Hamburg/Bremen,53.9
2005,2,Nordrhein-Westfalen,84.5
2005,2,Rheinland-Pfalz,66.4
2005,2,Schleswig-Holstein,55.6
2005,2,Saarland,74.7
2005,2,Sachsen,70.4
2005,2,Sachsen-Anhalt,43.5
2005,2,Thueringen/Sachsen-Anhalt,56.4
2005,2,Thueringen,72.6
2005,2,Deutschland,67.7
2006,2,Brandenburg/Berlin,42.6
2006,2,Brandenburg,42.5
2006,2,Baden-Wuerttemberg,55.5
2006,2,Bayern,62.1
2006,2,Hessen,56.7
2006,2,Mecklenburg-Vorpommern,44.4
2006,2,Niedersachsen,45.2
2006,2,Niedersachsen/Hamburg/Bremen,45.1
2006,2,Nordrhein-Westfalen,77.8
2006,2,Rheinland-Pfalz,54.7
2006,2,Schleswig-Holstein,41.9
2006,2,Saarland,65.7
2006,2,Sachsen,56.6
2006,2,Sachsen-Anhalt,41.9
2006,2,Thueringen/Sachsen-Anhalt,46.9
2006,2,Thueringen,53.2
2006,2,Deutschland,54.4
2007,2,Brandenburg/Berlin,56
2007,2,Brandenburg,56
2007,2,Baden-Wuerttemberg,98.9
2007,2,Bayern,77.3
2007,2,Hessen,80
2007,2,Mecklenburg-Vorpommern,59
2007,2,Niedersachsen,78.7
2007,2,Niedersachsen/Hamburg/Bremen,78.6
2007,2,Nordrhein-Westfalen,94.9
2007,2,Rheinland-Pfalz,93.5
2007,2,Schleswig-Holstein,73.9
2007,2,Saarland,131
2007,2,Sachsen,55.3
2007,2,Sachsen-Anhalt,44.7
2007,2,Thueringen/Sachsen-Anhalt,51.7
2007,2,Thueringen,60.4
2007,2,Deutschland,75.8
2008,2,Brandenburg/Berlin,24.9
2008,2,Brandenburg,25.1
2008,2,Baden-Wuerttemberg,49.9
2008,2,Bayern,49.3
2008,2,Hessen,57.2
2008,2,Mecklenburg-Vorpommern,34.7
2008,2,Niedersachsen,46
2008,2,Niedersachsen/Hamburg/Bremen,46.1
2008,2,Nordrhein-Westfalen,55.8
2008,2,Rheinland-Pfalz,66.1
2008,2,Schleswig-Holstein,48.3
2008,2,Saarland,85.2
2008,2,Sachsen,31.9
2008,2,Sachsen-Anhalt,23
2008,2,Thueringen/Sachsen-Anhalt,30.7
2008,2,Thueringen,40.4
2008,2,Deutschland,45.3
2009,2,Brandenburg/Berlin,43.4
2009,2,Brandenburg,43.3
2009,2,Baden-Wuerttemberg,66.2
2009,2,Bayern,73.1
2009,2,Hessen,65.9
2009,2,Mecklenburg-Vorpommern,42.6
2009,2,Niedersachsen,61.5
2009,2,Niedersachsen/Hamburg/Bremen,61.3
2009,2,Nordrhein-Westfalen,78.1
2009,2,Rheinland-Pfalz,58
2009,2,Schleswig-Holstein,43.4
2009,2,Saarland,62.1
2009,2,Sachsen,73.3
2009,2,Sachsen-Anhalt,45.1
2009,2,Thueringen/Sachsen-Anhalt,53.6
2009,2,Thueringen,64.2
2009,2,Deutschland,62.1
2010,2,Brandenburg/Berlin,28.7
2010,2,Brandenburg,28.7
2010,2,Baden-Wuerttemberg,60.2
2010,2,Bayern,46.1
2010,2,Hessen,54.6
2010,2,Mecklenburg-Vorpommern,36.5
2010,2,Niedersachsen,52.1
2010,2,Niedersachsen/Hamburg/Bremen,52.2
2010,2,Nordrhein-Westfalen,67.3
2010,2,Rheinland-Pfalz,66.9
2010,2,Schleswig-Holstein,57.5
2010,2,Saarland,101.7
2010,2,Sachsen,26.4
2010,2,Sachsen-Anhalt,30.3
2010,2,Thueringen/Sachsen-Anhalt,34
2010,2,Thueringen,38.7
2010,2,Deutschland,48.5
2011,2,Brandenburg/Berlin,25
2011,2,Brandenburg,25
2011,2,Baden-Wuerttemberg,21.2
2011,2,Bayern,24.8
2011,2,Hessen,31.7
2011,2,Mecklenburg-Vorpommern,34
2011,2,Niedersachsen,40.8
2011,2,Niedersachsen/Hamburg/Bremen,41.4
2011,2,Nordrhein-Westfalen,45.6
2011,2,Rheinland-Pfalz,31.9
2011,2,Schleswig-Holstein,62.8
2011,2,Saarland,28.9
2011,2,Sachsen,17.1
2011,2,Sachsen-Anhalt,14.9
2011,2,Thueringen/Sachsen-Anhalt,16.8
2011,2,Thueringen,19.2
2011,2,Deutschland,30.5
2012,2,Brandenburg/Berlin,31.7
2012,2,Brandenburg,31.6
2012,2,Baden-Wuerttemberg,21.7
2012,2,Bayern,28.8
2012,2,Hessen,16.8
2012,2,Mecklenburg-Vorpommern,28
2012,2,Niedersachsen,22
2012,2,Niedersachsen/Hamburg/Bremen,22.1
2012,2,Nordrhein-Westfalen,25
2012,2,Rheinland-Pfalz,15.4
2012,2,Schleswig-Holstein,28.2
2012,2,Saarland,18.4
2012,2,Sachsen,39.9
2012,2,Sachsen-Anhalt,19
2012,2,Thueringen/Sachsen-Anhalt,19.2
2012,2,Thueringen,19.5
2012,2,Deutschland,25
2013,2,Brandenburg/Berlin,36.7
2013,2,Brandenburg,36.8
2013,2,Baden-Wuerttemberg,77.4
2013,2,Bayern,68.5
2013,2,Hessen,43.9
2013,2,Mecklenburg-Vorpommern,39.1
